date,title,url,symbol,kind,dps
2020-11-06,“ТҮМЭН ШУВУУТ” ХК ХУВЬЦААТАЙ ӨНДӨГ ХӨТӨЛБӨР ХЭРЭГЖҮҮЛНЭ,https://mse.mn/news/7947,TUM,бусад,
2021-01-25,МОНГОЛЫН ХӨРӨНГИЙН БИРЖИЙН ТОП 20 ИНДЕКСИЙН БАГЦ ШИНЭЧЛЭГДЛЭЭ,https://mse.mn/news/8168,TUM,бусад,
2021-02-17,“ТҮМЭН ШУВУУТ” ХК НОГДОЛ АШИГ ТАРААХААР ШИЙДВЭРЛЭЛЭЭ,https://mse.mn/news/8259,TUM,ногдол ашиг,
2022-02-01,"""ТҮМЭН ШУВУУТ” ХК НОГДОЛ АШИГ ТАРААХААР БОЛЛОО",https://mse.mn/news/9313,TUM,ногдол ашиг,
2022-08-17,"“ТҮМЭН ШУВУУТ” ХК 2022 ОНЫ ЭХНИЙ ХАГАС ЖИЛИЙН ҮЙЛ АЖИЛЛАГАА, САНХҮҮГИЙН ТАЙЛАНГАА ТАНИЛЦУУЛЛАА",https://mse.mn/news/9955,TUM,бусад,
2023-02-17,"""ТҮМЭН ШУВУУТ"" ХК НОГДОЛ АШИГ ТАРААХААР БОЛЛОО",https://mse.mn/news/10585,TUM,ногдол ашиг,
2024-01-15,МОНГОЛЫН ХӨРӨНГИЙН БИРЖИЙН ТОП 20 ИНДЕКСИЙН БАГЦ ШИНЭЧЛЭГДЛЭЭ,https://mse.mn/news/11730,TUM,бусад,
2024-02-21,“ТҮМЭН ШУВУУТ” ХК 2023 ОНЫ ЦЭВЭР АШГААС НОГДОЛ АШИГ ХУВААРИЛНА,https://mse.mn/news/11924,TUM,ногдол ашиг,
2024-08-02,БҮРТГЭЛТЭЙ КОМПАНИУД ХАГАС ЖИЛИЙН ТАЙЛАНГАА ОЛОН НИЙТЭД НЭЭЛТТЭЙ ТАНИЛЦУУЛНА,https://mse.mn/news/12472,TUM,бусад,
2024-08-06,“ТҮМЭН ШУВУУТ” ХК 2024 ОНЫ ЭХНИЙ ХАГАС ЖИЛИЙН ҮЙЛ АЖИЛЛАГААНЫ ТАЙЛАНГАА ОЛОН НИЙТЭД НЭЭЛТТЭЙ ТАНИЛЦУУЛЛАА,https://mse.mn/news/12484,TUM,бусад,
2025-07-08,"БИРЖИД БҮРТГЭЛТЭЙ 28 КОМПАНИ БАЙГАЛЬ ОРЧИН, НИЙГЭМ, ЗАСАГЛАЛ (БОНЗ), ТОГТВОРТОЙ БАЙДЛЫН ТАЙЛАГНАЛАА ОЛОН НИЙТЭД МЭДЭЭЛСЭН БАЙНА",https://mse.mn/news/13628,TUM,бусад,
2026-02-16,"""ТҮМЭН ШУВУУТ"" ХК 2025 ОНЫ ҮЙЛ АЖИЛЛАГААНЫ ЦЭВЭР АШГИЙН 30 ХУВИЙГ НОГДОЛ АШИГТ ХУВААРИЛНА",https://mse.mn/news/14286,TUM,ногдол ашиг,
2026-03-05,"""ТҮМЭН ШУВУУТ"" ХК НЬ КОМПАНИЙН ХУВЬЦААГ ЭРГҮҮЛЭН ХУДАЛДАН АВЧ ХАЛААСЛАХ ШИЙДВЭР ИРҮҮЛЛЭЭ",https://mse.mn/news/14396,TUM,бусад,
2023-07-24,"“ХАС БАНК"" ХК ОЛОН НИЙТЭЭС ТАТАН ТӨВЛӨРҮҮЛСЭН ХӨРӨНГИЙН ЗАРЦУУЛАЛТЫН ТАЙЛАНГАА ТАНИЛЦУУЛЖ БАЙНА",https://mse.mn/news/11148,XAC,бусад,
2023-08-22,ХАСБАНК ХК ХУВЬЦАА ЭЗЭМШИГЧДИЙН ЭЭЛЖИТ БУС ХУРАЛ ЗАРЛАЛАА,https://mse.mn/news/11260,XAC,хувьцаа эзэмшигчдийн хурал,
2023-12-15,"""ХАС БАНК"" ХК ХУВЬЦАА ЭЗЭМШИГЧДИЙН ЭЭЛЖИТ БУС ХУРАЛ ЗАРЛАЛАА",https://mse.mn/news/11644,XAC,хувьцаа эзэмшигчдийн хурал,
2024-02-09,"""ХАСБАНК"" ХК 2023 ЭХНИЙ ХАГАС ЖИЛИЙН ЦЭВЭР АШГААС НОГДОЛ АШИГ ХУВААРИЛЛАА",https://mse.mn/news/11831,XAC,ногдол ашиг,
2024-02-20,“ХАС БАНК” ХК 2023 ОНЫ ЦЭВЭР АШГААС НОГДОЛ АШИГ ХУВААРИЛНА,https://mse.mn/news/11909,XAC,ногдол ашиг,
2024-05-07,"""ХАСБАНК ХК-ИЙН ХУВЬЦААГ ЭРГҮҮЛЭН ХУДАЛДАЖ АВАХЫГ ШААРДАХ ЭРХИЙГ ХЭРЭГЖҮҮЛЭХЭЭР ШИЙДВЭРЛЭЛЭЭ",https://mse.mn/news/12215,XAC,бусад,
2024-07-19,"""ХАС БАНК"" ХК 2024 ОНЫ ЭХНИЙ ХАГАС ЖИЛИЙН ЦЭВЭР АШГААС НОГДОЛ АШИГ ХУВААРИЛНА",https://mse.mn/news/12436,XAC,ногдол ашиг,
2024-09-18,"""ХАСБАНК"" ХК НИЙТ ГАРГАСАН ХУВЬЦААНЫ ТОДОРХОЙ ХЭСГИЙГ ХАЛААСЛАХААР ШИЙДВЭРЛЭСЭН БАЙНА",https://mse.mn/news/12632,XAC,бусад,
2024-12-11,"""ХАСБАНК"" ХК ХУВЬЦАА ЭРГҮҮЛЭН ХУДАЛДАЖ АВАХ ХӨТӨЛБӨР ХЭРЭГЖҮҮЛЭХЭЭР ШИЙДВЭРЛЭСЭН БАЙНА",https://mse.mn/news/12918,XAC,бусад,
2025-02-19,"""ХАСБАНК"" ХК 2024 ОНЫ ЖИЛИЙН ЭЦСИЙН ЦЭВЭР АШГААС НОГДОЛ АШИГ ХУВААРИЛНА",https://mse.mn/news/13181,XAC,ногдол ашиг,
2025-03-19,"""ХАС БАНК"" ХК ""УРТ ХУГАЦААТ УРАМШУУЛЛЫН ХӨТӨЛБӨР”-ИЙН ХҮРЭЭНД АЖИЛЧДАДАА ХУВЬЦАА ЭЗЭМШҮҮЛЭХЭЭР БОЛЛОО",https://mse.mn/news/13295,XAC,бусад,
2025-04-04,"""ХАСБАНК"" ХК ХУВЬЦАА ЭРГҮҮЛЭН ХУДАЛДАЖ АВАХ ХӨТӨЛБӨР ХЭРЭГЖҮҮЛЭХЭЭР ШИЙДВЭРЛЭСЭН БАЙНА",https://mse.mn/news/13348,XAC,бусад,
2025-07-08,"БИРЖИД БҮРТГЭЛТЭЙ 28 КОМПАНИ БАЙГАЛЬ ОРЧИН, НИЙГЭМ, ЗАСАГЛАЛ (БОНЗ), ТОГТВОРТОЙ БАЙДЛЫН ТАЙЛАГНАЛАА ОЛОН НИЙТЭД МЭДЭЭЛСЭН БАЙНА",https://mse.mn/news/13628,XAC,бусад,
2025-07-25,"САНХҮҮГИЙН ЗОХИЦУУЛАХ ХОРООНООС ""ТЭНГЭР САНХҮҮГИЙН НЭГДЭЛ"" ХХК-ИЙГ ""ХАСБАНК"" ХК-Д НЭГТГЭХ ЗӨВШӨӨРӨЛ ОЛГОЛОО",https://mse.mn/news/13666,XAC,бусад,
2025-10-07,"""ХАСБАНК"" ХК 2025 ОНЫ ЭХНИЙ ХАГАС ЖИЛИЙН ЦЭВЭР АШГААС НОГДОЛ АШИГ ХУВААРИЛНА",https://mse.mn/news/13900,XAC,ногдол ашиг,
2025-10-07,"""ХАСБАНК"" ХК ХУВЬЦАА ЭРГҮҮЛЭН ХУДАЛДАЖ АВАХ ХӨТӨЛБӨР ХЭРЭГЖҮҮЛЭХЭЭР ШИЙДВЭРЛЭСЭН БАЙНА",https://mse.mn/news/13901,XAC,бусад,
2026-02-23,"""ХАСБАНК"" ХК НЬ 2025 ОНЫ СҮҮЛИЙН ХАГАС ЖИЛД НОГДОЛ АШИГ ХУВААРИЛАХ ЭСЭХИЙГ ХУВЬЦАА ЭЗЭМШИГЧДИЙН ХУРЛААР ШИЙДВЭРЛЭНЭ",https://mse.mn/news/14325,XAC,ногдол ашиг,
2026-08-21,"""ХАС БАНК"" ХК 2026 ОНЫ ЭХНИЙ ХАГАС ЖИЛИЙН ЦЭВЭР АШГААС НОГДОЛ АШИГ ХУВААРИЛНА",https://mse.mn/news/14920,XAC,ногдол ашиг,
